Body
Date,Weight,BMI,Fat
"2019-01-01","239.6","34.69","0"
"2019-01-02","239.6","34.69","0"
"2019-01-03","239.6","34.69","0"
"2019-01-04","239.6","34.69","0"
"2019-01-05","239.6","34.69","0"
"2019-01-06","239.6","34.69","0"
"2019-01-07","239.6","34.69","0"
"2019-01-08","239.6","34.69","0"
"2019-01-09","239.6","34.69","0"
"2019-01-10","239.6","34.69","0"
"2019-01-11","239.6","34.69","0"
"2019-01-12","239.6","34.69","0"
"2019-01-13","239.6","34.69","0"
"2019-01-14","239.6","34.69","0"
"2019-01-15","239.6","34.69","0"
"2019-01-16","239.6","34.69","0"
"2019-01-17","239.6","34.69","0"
"2019-01-18","239.6","34.69","0"
"2019-01-19","239.6","34.69","0"
"2019-01-20","239.6","34.69","0"
"2019-01-21","239.6","34.69","0"
"2019-01-22","239.6","34.69","0"
"2019-01-23","239.6","34.69","0"
"2019-01-24","239.6","34.69","0"
"2019-01-25","239.6","34.69","0"
"2019-01-26","239.6","34.69","0"
"2019-01-27","239.6","34.69","0"
"2019-01-28","239.6","34.69","0"
"2019-01-29","239.6","34.69","0"
"2019-01-30","239.6","34.69","0"
"2019-01-31","239.6","34.69","0"

Foods
Date,Calories In
"2019-01-01","0"
"2019-01-02","0"
"2019-01-03","0"
"2019-01-04","0"
"2019-01-05","0"
"2019-01-06","0"
"2019-01-07","0"
"2019-01-08","0"
"2019-01-09","0"
"2019-01-10","0"
"2019-01-11","0"
"2019-01-12","0"
"2019-01-13","0"
"2019-01-14","0"
"2019-01-15","0"
"2019-01-16","0"
"2019-01-17","0"
"2019-01-18","0"
"2019-01-19","0"
"2019-01-20","0"
"2019-01-21","0"
"2019-01-22","0"
"2019-01-23","0"
"2019-01-24","0"
"2019-01-25","0"
"2019-01-26","0"
"2019-01-27","0"
"2019-01-28","0"
"2019-01-29","0"
"2019-01-30","0"
"2019-01-31","0"

Activities
Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories
"2019-01-01","3,656","17,103","7.81","57","733","106","24","129","1,946"
"2019-01-02","3,372","16,777","7.64","59","746","97","15","113","1,656"
"2019-01-03","3,882","15,450","6.75","85","808","104","9","91","2,132"
"2019-01-04","3,500","17,864","8.02","53","747","111","24","127","1,846"
"2019-01-05","3,396","17,493","7.98","49","711","114","8","120","1,735"
"2019-01-06","2,642","3,280","1.5","45","853","123","12","6","745"
"2019-01-07","3,325","16,852","7.69","61","769","107","9","120","1,661"
"2019-01-08","4,119","16,483","7.22","82","829","161","26","81","2,417"
"2019-01-09","4,259","17,208","7.56","114","852","169","12","88","2,511"
"2019-01-10","4,473","18,820","8.29","115","740","127","21","128","2,815"
"2019-01-11","3,184","14,361","6.55","113","816","80","71","75","1,513"
"2019-01-12","4,074","16,101","7.01","80","743","113","31","89","2,352"
"2019-01-13","2,852","5,305","2.37","76","752","144","39","21","1,115"
"2019-01-14","3,865","15,162","6.62","91","746","105","13","82","2,155"
"2019-01-15","3,386","14,920","6.81","122","674","120","25","100","1,738"
"2019-01-16","3,570","15,466","7.06","128","774","105","21","131","1,942"
"2019-01-17","3,465","14,323","6.45","96","855","82","16","130","1,817"
"2019-01-18","3,700","15,641","7.14","85","729","93","20","136","2,059"
"2019-01-19","3,333","14,914","6.81","89","659","91","29","109","1,678"
"2019-01-20","2,440","3,727","1.56","50","1,044","106","6","11","630"
"2019-01-21","4,074","16,587","7.5","125","807","132","35","142","2,450"
"2019-01-22","3,747","16,232","7.41","94","676","112","30","122","2,055"
"2019-01-23","4,288","18,221","8.3","159","696","163","25","145","2,647"
"2019-01-24","3,841","15,533","7.02","85","775","112","32","131","2,189"
"2019-01-25","3,673","16,778","7.52","110","822","137","39","119","2,065"
"2019-01-26","3,560","15,231","6.95","69","748","99","23","117","1,876"
"2019-01-27","2,813","3,215","1.42","58","743","156","13","3","921"
"2019-01-28","3,816","16,101","7.35","89","845","96","15","150","2,147"
"2019-01-29","3,552","14,874","6.66","94","725","77","14","123","1,799"
"2019-01-30","3,584","15,121","6.87","89","848","92","19","131","1,894"
"2019-01-31","3,400","15,491","7.07","92","597","102","22","112","1,767"

Sleep
Start Time,End Time,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed,Minutes REM Sleep,Minutes Light Sleep,Minutes Deep Sleep
"2019-01-31 1:15PM","2019-01-31 2:52PM","84","13","2","97","N/A","N/A","N/A"
"2019-01-30 11:24PM","2019-01-31 7:39AM","460","35","4","495","N/A","N/A","N/A"
"2019-01-29 11:25PM","2019-01-30 5:14AM","327","21","3","349","N/A","N/A","N/A"
"2019-01-28 10:33PM","2019-01-29 6:20AM","455","12","13","467","0","455","0"
"2019-01-27 11:16PM","2019-01-28 4:50AM","330","4","6","334","0","330","0"
"2019-01-26 10:26PM","2019-01-27 7:11AM","515","10","11","525","0","515","0"
"2019-01-26 5:26AM","2019-01-26 8:20AM","164","10","0","174","N/A","N/A","N/A"
"2019-01-25 11:18PM","2019-01-26 3:57AM","277","2","4","279","0","277","0"
"2019-01-25 3:36PM","2019-01-25 4:43PM","64","2","0","66","N/A","N/A","N/A"
"2019-01-24 10:56PM","2019-01-25 4:17AM","320","1","0","321","N/A","N/A","N/A"
"2019-01-23 11:25PM","2019-01-24 5:26AM","332","20","4","361","N/A","N/A","N/A"
"2019-01-22 10:05PM","2019-01-23 6:16AM","453","37","5","490","N/A","N/A","N/A"
"2019-01-21 11:38PM","2019-01-22 6:26AM","397","11","1","408","N/A","N/A","N/A"
"2019-01-20 11:38PM","2019-01-21 5:02AM","318","5","1","323","N/A","N/A","N/A"
"2019-01-20 3:59AM","2019-01-20 5:21AM","82","0","0","82","N/A","N/A","N/A"
"2019-01-19 10:48PM","2019-01-20 2:50AM","226","15","1","241","N/A","N/A","N/A"
"2019-01-18 10:56PM","2019-01-19 8:01AM","506","38","3","544","N/A","N/A","N/A"
"2019-01-17 11:24PM","2019-01-18 6:39AM","406","28","3","434","N/A","N/A","N/A"
"2019-01-16 10:51PM","2019-01-17 5:22AM","370","21","2","391","N/A","N/A","N/A"
"2019-01-15 9:40PM","2019-01-16 5:41AM","458","23","2","481","N/A","N/A","N/A"
"2019-01-14 10:18PM","2019-01-15 6:21AM","458","25","4","483","N/A","N/A","N/A"
"2019-01-13 11:08PM","2019-01-14 6:33AM","418","27","3","445","N/A","N/A","N/A"
"2019-01-12 11:32PM","2019-01-13 7:12AM","447","13","2","460","N/A","N/A","N/A"
"2019-01-11 11:01PM","2019-01-12 7:16AM","477","18","2","495","N/A","N/A","N/A"
"2019-01-10 9:59PM","2019-01-11 5:39AM","432","28","1","460","N/A","N/A","N/A"
"2019-01-09 11:12PM","2019-01-10 5:03AM","344","7","1","351","N/A","N/A","N/A"
"2019-01-08 10:37PM","2019-01-09 4:32AM","335","20","2","355","N/A","N/A","N/A"
"2019-01-07 10:39PM","2019-01-08 4:20AM","333","8","1","341","N/A","N/A","N/A"
"2019-01-06 11:31PM","2019-01-07 5:25AM","346","8","8","354","0","346","0"
"2019-01-05 10:34PM","2019-01-06 7:26AM","513","17","3","531","N/A","N/A","N/A"
"2019-01-04 11:04PM","2019-01-05 6:42AM","436","21","3","457","N/A","N/A","N/A"
"2019-01-03 10:34PM","2019-01-04 6:16AM","436","26","2","462","N/A","N/A","N/A"
"2019-01-02 10:39PM","2019-01-03 5:42AM","409","12","1","422","N/A","N/A","N/A"
"2019-01-01 11:48PM","2019-01-02 6:29AM","393","8","1","401","N/A","N/A","N/A"
"2018-12-31 11:52PM","2019-01-01 7:16AM","428","16","2","444","N/A","N/A","N/A"

Food Log 20190101
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 fl oz"

Food Log 20190102
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 fl oz"

Food Log 20190103
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 fl oz"

Food Log 20190104
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 fl oz"

Food Log 20190105
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 fl oz"

Food Log 20190106
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
